load and save long string on signers address + call empty contract function,10369,56,17,4,4,17,1,2034384,31279,0,5,55,26,2,49,16,12,0,1,1217,2210,231,4,0,81,9,69,0,31789,156,35,1890,0,0,89,53,46,3,0,123,508,212,0,16,52,31795,31,10,1018,0,1839,71,14,5512,286,4,0,2,2,0,9,10,0,31298,56063,4,33821,0,1,90,10,12,0,16,16,0,0,0,16,25,0,0,1061,1043,95034472
copy array from storage + borrow array from storage,10627,66,14,4,2,17,0,2235088,0,0,5,57,26,4,49,16,18,1,1,1254,2792,231,4,0,81,9,68,0,2,159,34,1942,2,0,89,53,46,1,0,126,3326,215,0,16,58,23290,35,4,3328,0,1877,70,14,5646,301,4,144340,2,4,0,9,10,0,9997,63819,5,48455,2,1,90,10,12,0,8,16,1889,1889,0,16,31,0,28868,1094,3350,71460488
create new account + copy array from storage,1124352,6002,1964,814,32,17,0,130960,0,0,545,6296,2096,33,4609,1786,405,1,1,135120,206552,22461,364,0,9411,699,9098,0,2,17917,3244,198538,151,720,9119,5513,4516,31,120,15123,192,23673,0,1426,5725,1382,2463,124,194,150,200096,9610,1933,598729,34164,574,2880,2,3,0,699,1390,30,625,4967522,694,2720,121,1,9120,2020,1092,60,8,1456,0,0,0,1786,3539,0,576,119515,306,39622368
reference tx,10225,54,14,4,2,17,0,22265800,0,0,5,54,26,2,49,16,9,0,1,1193,2166,231,4,0,81,9,66,0,2,155,34,1870,0,0,89,53,46,1,0,120,0,211,0,16,50,347908,29,4,2,0,1817,68,12,5434,277,4,0,2,1,0,9,10,0,19,46242,4,347904,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1044,24,205166840
get signer address,10235,54,15,4,2,17,0,5622472,0,0,5,54,26,2,49,16,9,0,1,1194,2166,231,4,0,81,9,66,0,2,155,34,1871,0,0,89,53,46,1,0,121,0,211,0,16,50,87856,29,4,2,0,1819,68,12,5439,278,4,0,2,1,0,9,10,0,19,46257,4,87852,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1046,24,96484032
copy array from storage and save a duplicate + mint NFT,10545,61,17,4,14660,17,2,858288,3664,0,5,56,26,4,49,16,15,3,1,1246,3297,231,4,0,81,9,70,0,11835,158,34,1919,1,0,89,53,46,4,0,126,1682,214,0,16,55,9559,33,32986,2525,0,1865,72,15,5606,297,4,160822784,2,3,0,9,10,0,20862,153074,4,39106,1,3666,90,10,12,0,87968,16,0,0,0,16,28,0,10392,1085,6214,155585128
get account and get storage used,10246,54,15,4,7361,17,0,470984,0,0,5,54,26,2,49,16,9,0,1,1197,2166,231,4,0,81,9,67,0,2,155,34,1871,0,0,89,53,46,1,0,122,0,211,0,16,50,7364,29,14722,2,0,1821,69,12,5446,279,4,0,2,1,0,9,10,0,19,46279,4,14719,0,1,90,10,12,0,58872,16,0,0,0,16,25,0,0,1048,7383,63085760
load and save empty string on signers address,10298,54,16,4,2,17,0,1438664,0,0,5,54,26,2,49,16,9,0,1,1208,2290,231,4,0,81,9,68,0,22481,156,35,1875,0,0,89,53,46,1,0,122,22479,212,0,16,50,22486,29,4,44960,0,1829,71,14,5474,281,4,0,2,1,0,9,10,0,19,451407,4,112396,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1055,44982,81920664
load and save long string on signers address,10298,54,16,4,2,17,0,3403976,0,0,5,54,26,2,49,16,9,0,1,1208,2210,231,4,0,81,9,68,0,53189,156,35,1875,0,0,89,53,46,1,0,122,53187,212,0,16,50,53194,29,4,106376,0,1829,71,14,5474,281,4,0,2,1,0,9,10,0,19,1004151,4,265936,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1055,106398,242530024
copy array from storage,10397,59,14,4,2,17,0,12919880,0,0,5,55,26,3,49,16,12,1,1,1220,2792,231,4,0,81,9,67,0,2,157,34,1899,1,0,89,53,46,1,0,123,19226,213,0,16,53,134589,31,4,19228,0,1843,69,13,5525,287,4,288390,2,2,0,9,10,0,57697,143044,4,269165,1,1,90,10,12,0,8,16,0,0,0,16,28,0,57678,1067,19250,376795320
transfer tokens + get account and get available balance,2553250,11298,9874,1128,18466,5637,1692,91680,3005,564,567,11857,5084,2,11851,3951,574,0,1,288425,586366,56431,1128,1926,21437,1695,16371,1362,4326,38373,9026,468921,2,0,21445,11855,11286,2255,0,28790,11091,53041,1926,3950,12978,8980,5089,31007,3009,0,462134,16934,3386,1351283,68293,1129,0,2,2,3243,1695,2821,0,34674,12612856,1130,27761,0,10337,21446,2820,3384,0,123192,4512,3007,2443,2162,3950,6209,0,0,258473,16302,179584128
get public account + get account and get balance,3593458,15896,4768,1588,24790,6221,792,1527312,132,264,797,16687,7154,2,16681,5560,804,0,1,405918,830546,79431,1588,396,30177,2385,23036,132,2,54011,12706,660038,0,0,30185,16685,15886,1189,0,40515,132,74659,396,5560,18268,24134,7159,49976,398,0,650480,23830,4764,1901664,96117,1588,0,2,2,0,2385,3970,0,4507,17345621,1588,48126,0,793,30186,3970,4764,0,9504,6352,396,132,0,5560,8737,0,0,363791,30356,137487336
get account and get balance,18387411,81294,24387,8128,5418,31836,4062,43336,677,1354,4067,85356,36584,2,85351,28450,4071,0,1,2076879,4223261,406431,8128,2031,154437,12195,117865,677,2,276371,65026,3377393,0,0,154445,85355,81286,6094,0,207284,677,382039,2031,28450,93476,2036,36587,12867,2033,0,3328599,121929,24384,9730551,491781,8128,0,2,1,0,12195,20320,0,23037,88770509,8128,3386,0,4063,154446,20320,24384,0,48744,32512,2031,677,0,28450,44707,0,0,1861444,33874,301947296
copy array from storage and save a duplicate + get signer vault,10587,62,16,4,24032,17,1,930928,0,0,5,56,26,4,49,16,15,2,1,1255,3177,231,4,0,81,9,70,0,243,159,34,1923,2,0,89,53,46,2,0,126,12497,215,0,16,55,13710,33,48064,12740,0,1872,73,16,5627,298,4,9640,2,3,0,9,10,0,12757,231511,5,27888,1,36046,90,10,12,0,40,16,12015,12015,0,16,29,0,1928,1091,12762,100583568
call empty contract function + load and save empty string on signers address,10369,56,17,4,4,17,1,3068112,19144,0,5,55,26,2,49,16,12,0,1,1217,2290,231,4,0,81,9,69,0,47941,156,35,1890,0,0,89,53,46,3,0,123,28795,212,0,16,52,47947,31,10,57592,0,1839,71,14,5512,286,4,0,2,2,0,9,10,0,19163,565231,4,163121,0,1,90,10,12,0,16,16,0,0,0,16,25,0,0,1061,57617,76506216
emit event + create new account,661781,2937,879,292,3294,17,1,210576,3266,0,149,3079,1322,2,3073,1024,156,0,1,74790,151782,14631,292,0,5553,441,4244,0,3268,9947,2338,121554,0,0,5561,3077,2926,27,0,7465,0,13747,0,1024,3364,3296,1327,106,2,0,119768,4389,876,350223,17709,292,0,2,2,0,441,730,0,3309,3169055,292,3292,0,1,5562,730,876,0,16,1168,0,0,0,1024,1610,0,0,67006,99,57874888
get account and get storage used + mint NFT,10317,56,16,4,18820,17,2,573632,3583,0,5,55,26,2,49,16,12,1,1,1206,2246,231,4,0,81,9,68,0,10751,155,34,1886,0,0,89,53,46,4,0,123,0,211,0,16,52,8073,31,41225,2,0,1831,69,12,5484,284,4,183664580,2,2,0,9,10,0,17934,136021,4,34051,0,3585,90,10,12,0,121880,16,0,0,0,16,25,0,3583,1054,8094,153779048
get public account,10241,54,15,4,131485,17,0,8414920,0,0,5,54,26,2,49,16,9,0,1,1196,2246,231,4,0,81,9,67,0,2,155,34,1871,0,0,89,53,46,1,0,121,0,211,0,16,50,131488,29,262970,2,0,1820,69,12,5443,279,4,0,2,1,0,9,10,0,19,46269,4,262967,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1047,131507,403970152
load and save empty string on signers address + call empty contract function,10369,56,17,4,4,17,1,882256,2411,0,5,55,26,2,49,16,12,0,1,1217,2170,231,4,0,81,9,69,0,13787,156,35,1890,0,0,89,53,46,3,0,123,11374,212,0,16,52,13793,31,10,22750,0,1839,71,14,5512,286,4,0,2,2,0,9,10,0,2430,251652,4,59283,0,1,90,10,12,0,16,16,0,0,0,16,25,0,0,1061,22775,60704144
mint NFT + copy array from storage and save a duplicate,10545,61,17,4,14628,17,2,414800,3656,0,5,56,26,4,49,16,15,3,1,1246,3177,231,4,0,81,9,70,0,11152,158,34,1919,1,0,89,53,46,4,0,126,364,214,0,16,55,4938,33,32914,548,0,1865,72,15,5606,297,4,169329436,2,3,0,9,10,0,18845,141671,4,28506,1,3658,90,10,12,0,87776,16,0,0,0,16,28,0,5112,1085,4229,137552648
mint NFT + get account and get storage capacity,1738676,7696,2308,768,10211,3837,1148,182000,2313,382,387,8077,3464,2,8071,2690,394,1,1,196408,406975,38431,768,764,14597,1155,11146,191,6368,26131,6146,319328,0,0,14605,8075,7686,1532,0,19605,191,36119,764,2690,8838,2892,3469,22928,575,0,314689,11529,2304,920183,46506,768,38825173,2,2,0,1155,1920,0,14449,8564046,768,16193,0,3652,14606,1920,2304,0,66224,3072,764,191,0,2690,4227,0,2122,176010,7879,159165624
get account and get storage capacity + get signer receiver,2164041,9577,2871,956,13512,4777,1433,197136,238,478,481,10051,4310,2,10045,3348,488,0,1,244458,496969,47831,956,3796,18169,1437,13874,3080,2,32524,7650,397447,1,0,18177,10049,9566,1910,0,24401,3080,44956,3796,3348,11000,3802,4315,27500,3560,0,391684,14351,2869,1145302,57881,957,0,2,2,0,1437,2390,0,7621,10645760,957,15878,0,7591,18178,2390,2868,0,19080,3824,3796,3080,0,3348,5262,0,0,219071,12848,101320952
add and remove key to/from account + copy array from storage,10494,61,16,4,2,17,0,607192,0,0,5,56,26,3,49,16,16,1,1,1235,2941,231,4,0,81,9,70,0,2,157,35,1915,1,0,89,53,46,1,0,126,807,213,0,16,55,6558,33,4,809,0,1858,71,13,5578,293,4,211226,2,3,0,9,10,0,2440,51076,4,13102,1,1,90,10,12,0,65781,16,0,0,0,16,28,0,5124,1077,1732,98213168
get account and get balance + add key to account,11112632,49136,14740,4912,3274,19240,2454,132752,409,818,2459,51589,22112,2,51583,17194,2466,0,1,1255203,2552430,245631,4912,1227,93333,7371,71235,409,2,167027,39299,2041160,0,0,93341,51587,49126,3682,0,125278,409,230887,1227,17194,56494,2898,22117,7775,1229,0,2011659,73690,14736,5880775,297218,4912,243090,2,2,0,7371,12280,0,13925,53647859,4912,3712,0,2455,93342,12280,14736,0,150993,19648,1227,409,0,17194,27019,0,3330,1124988,22139,263304096
transfer tokens + convert int to string and concatenate it,10485,58,3334,4,8298,17,6,2034272,1106,2,5,55,26,2,49,17,12,0,1,1245,343199,231,4,555,81,9,74,553,2214,157,35,1899,2,0,89,53,46,7,0,128,5530,213,555,16,52,31641,31,13277,1110,0,1856,74,14,5577,290,5,0,2,2,1659,9,11,0,13291,104843,6,67139,0,4427,90,10,12,0,35448,16,1108,1106,1106,16,27,0,0,1078,59419,57617248
copy array from storage,10397,59,14,4,2,17,0,12919880,0,0,5,55,26,3,49,16,12,1,1,1220,2672,231,4,0,81,9,67,0,2,157,34,1899,1,0,89,53,46,1,0,123,19226,213,0,16,53,134589,31,4,19228,0,1843,69,13,5525,287,4,288390,2,2,0,9,10,0,57697,143044,4,269165,1,1,90,10,12,0,8,16,0,0,0,16,28,0,57678,1067,19250,756781072
get signer vault + copy array from storage and save a duplicate,10587,62,16,4,72172,17,1,2777840,0,0,5,56,26,4,49,16,15,2,1,1255,3297,231,4,0,81,9,70,0,699,159,34,1923,2,0,89,53,46,2,0,126,37479,215,0,16,55,40972,33,144344,38178,0,1872,73,16,5627,298,4,27880,2,3,0,9,10,0,38195,600313,5,83324,1,108256,90,10,12,0,40,16,36085,36085,0,16,29,0,5576,1091,38200,414182816
create new account + get public account,498918,2217,663,220,39299,17,0,2515024,0,0,113,2323,998,2,2317,772,120,0,1,56394,114458,11031,220,0,4185,333,3200,0,2,7499,1762,91638,0,0,4193,2321,2206,19,0,5629,0,10363,0,772,2536,39303,1003,78634,2,0,90285,3310,660,264039,13354,220,0,2,2,0,333,550,0,37,2388348,220,78578,0,1,4194,550,660,0,0,880,0,0,0,772,1214,0,0,50519,39357,189698160
convert int to string and concatenate it + load and save empty string on signers address,10379,56,17,4,2,17,0,6161848,0,0,5,55,26,2,49,16,12,0,1,1220,877351,231,4,0,81,9,70,0,19100,156,36,1890,0,0,89,53,46,1,0,124,19098,212,0,16,52,87711,31,4,38198,0,1841,72,14,5518,286,4,0,2,2,0,9,10,0,19,390610,4,232702,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1064,175430,256729496
mint NFT,10240,54,15,4,25440,17,2,508728,6359,0,5,54,26,2,49,16,9,1,1,1196,2166,231,4,0,81,9,67,0,19079,155,34,1871,0,0,89,53,46,4,0,121,0,211,0,16,50,6364,29,57241,2,0,1819,68,12,5443,278,4,349719564,2,1,0,9,10,0,31814,205323,4,44514,0,6361,90,10,12,0,152632,16,0,0,0,16,25,0,6359,1046,6386,191123208
get public account + reference tx,10297,56,15,4,39297,17,0,8231056,0,0,5,55,26,2,49,16,12,0,1,1202,2246,231,4,0,81,9,67,0,2,155,34,1885,0,0,89,53,46,1,0,121,0,211,0,16,52,128616,31,78594,2,0,1828,69,12,5472,283,4,0,2,2,0,9,10,0,19,46328,4,167907,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1051,39319,184181664
emit event,10240,54,15,4,11696,17,1,748296,11692,0,5,54,26,2,49,16,9,0,1,1196,2246,231,4,0,81,9,67,0,11694,155,34,1871,0,0,89,53,46,3,0,121,0,211,0,16,50,11697,29,10,2,0,1819,68,12,5443,278,4,0,2,1,0,9,10,0,11711,46316,4,11693,0,1,90,10,12,0,16,16,0,0,0,16,25,0,0,1046,27,67623184
emit event + get signer receiver,10373,57,15,4,25452,17,6,1168080,15852,2,5,55,26,2,49,16,12,0,1,1221,2167,231,4,2401,81,9,70,2399,15854,156,34,1891,1,0,89,53,46,8,0,124,2399,212,2401,16,52,18259,31,19202,2403,0,1838,70,13,5517,284,5,0,2,2,0,9,10,0,18270,90374,5,27849,0,4801,90,10,12,0,56,16,2401,2399,0,16,26,0,0,1061,4825,131540152
copy array from storage and save a duplicate + get account and get storage used,10551,61,17,4,10877,17,0,1407664,0,0,5,56,26,4,49,16,15,2,1,1247,3177,231,4,0,81,9,70,0,1061,158,34,1919,1,0,89,53,46,1,0,127,2118,214,0,16,55,18296,33,21754,3179,0,1867,73,15,5609,298,4,42360,2,3,0,9,10,0,3196,65113,4,38696,1,1,90,10,12,0,87016,16,0,0,0,16,28,0,8472,1087,14076,1225511488
emit event,10240,54,15,4,15780,17,1,1009672,15776,0,5,54,26,2,49,16,9,0,1,1196,2166,231,4,0,81,9,67,0,15778,155,34,1871,0,0,89,53,46,3,0,121,0,211,0,16,50,15781,29,10,2,0,1819,68,12,5443,278,4,0,2,1,0,9,10,0,15795,46316,4,15777,0,1,90,10,12,0,16,16,0,0,0,16,25,0,0,1046,27,53249600
add key to account + create new account and deploy contract,4233618,19515,6925,1837,707,17,141,173776,0,0,1415,21487,8063,143,18661,6925,999,0,1,494014,918283,90189,1696,0,34626,2829,30104,0,2,64169,14278,762871,141,1410,35198,20075,18094,283,564,51731,0,88195,0,6079,21343,3003,8632,2119,143,705,760422,31092,6780,2248125,118587,2119,390750,2,2,0,2829,4522,141,301,19563934,2401,2858,564,1,35199,5509,5088,282,193119,6784,0,0,0,6643,10883,0,5571,436189,4290,326462016
get signer address + copy array from storage,10463,61,15,4,2,17,0,2899472,0,0,5,56,26,3,49,16,15,1,1,1227,2672,231,4,0,81,9,67,0,2,157,34,1914,1,0,89,53,46,1,0,124,1682,213,0,16,55,39425,33,4,1684,0,1853,69,13,5559,292,4,25230,2,3,0,9,10,0,5065,55399,4,51193,1,1,90,10,12,0,8,16,0,0,0,16,28,0,5046,1073,1706,70406344
call empty contract function + get signer vault,10353,57,15,4,12718,17,2,1908176,23458,0,5,55,26,2,49,16,12,0,1,1214,2287,231,4,0,81,9,68,0,23460,156,34,1890,1,0,89,53,46,4,0,122,6357,212,0,16,52,29823,31,25438,6359,0,1836,69,13,5502,284,4,0,2,2,0,9,10,0,29834,142308,5,36174,0,19072,90,10,12,0,40,16,6357,6357,0,16,26,0,0,1058,6384,52233184
create new account + get signer receiver,2127619,9418,2822,940,30492,17,5,491600,0,2,473,9883,4238,2,9877,3292,480,0,1,240370,488419,47031,940,7605,17865,1413,13642,7603,2,31980,7522,390803,1,0,17873,9881,9406,84,0,23991,7603,44204,7605,3292,10816,7689,4243,61140,7607,0,385133,14111,2821,1125915,56914,941,0,2,2,0,1413,2350,0,7700,10332591,941,38095,0,15209,17874,2350,2820,0,40,3760,7605,7603,0,3292,5175,0,0,215407,15464,185906528
borrow array from storage + transfer tokens,10634,63,837,4,2058,17,6,1671312,274,2,5,56,26,3,49,17,15,1,1,1267,2792,231,4,139,81,9,73,137,550,159,34,1927,3,0,89,53,46,7,0,129,3844,215,139,16,55,18285,33,3293,2752,0,1878,74,15,5654,299,5,160810,2,3,411,9,11,0,10729,74146,7,39989,1,1099,90,10,12,0,8832,16,2750,2748,274,16,30,0,32162,1096,3457,74884064
get account and get balance + copy array from storage and save a duplicate,8513321,45403,14902,6187,1834,10780,1374,23408,229,458,4127,47688,15827,233,34857,13527,2992,2,1,1023274,1558774,169920,2752,687,71300,5276,68999,229,15,135726,24537,1502785,1146,5496,69018,41731,34167,2062,916,114627,255,179292,687,10779,43336,786,18582,4355,728,1145,1515099,72895,14671,4533626,258839,4355,520,2,3,0,5276,10544,229,7844,37816293,5271,1355,917,1375,69019,15353,8256,458,16504,11008,687,229,0,13527,26821,0,104,905179,11513,100117392
emit event + borrow array from storage,10470,61,15,4,26700,17,1,1985424,26696,0,5,56,26,3,49,16,15,1,1,1230,2672,231,4,0,81,9,68,0,26698,157,34,1914,1,0,89,53,46,3,0,124,412,213,0,16,55,29588,33,10,414,0,1853,69,13,5564,292,4,26780,2,3,0,9,10,0,27951,49109,5,32878,1,1,90,10,12,0,24,16,412,412,0,16,28,0,5356,1073,439,201208304
convert int to string + add key to account,10320,56,16,4,2,17,0,4596152,0,0,5,55,26,2,49,16,12,0,1,1208,372133,231,4,0,81,9,69,0,2,155,35,1886,0,0,89,53,46,1,0,123,0,211,0,16,52,63935,31,4,2,0,1831,69,12,5486,283,4,123224,2,2,0,9,10,0,19,46342,4,63931,0,1,90,10,12,0,61612,16,0,0,0,16,25,0,1688,1055,63953,84400576
get signer address + get signer vault,10348,57,15,4,35236,17,1,3328208,0,0,5,55,26,2,49,16,12,0,1,1212,2287,231,4,0,81,9,67,0,2,156,34,1890,1,0,89,53,46,2,0,122,17617,212,0,16,52,52011,31,70472,17619,0,1836,69,13,5498,284,4,0,2,2,0,9,10,0,17636,311149,5,69622,0,52852,90,10,12,0,24,16,17617,17617,0,16,26,0,0,1058,17641,143213304
get account and get balance + mint NFT,5493607,24296,7288,2428,14700,9511,1214,274544,3472,404,1217,25507,10934,2,25501,8500,1224,1,1,620538,1261636,121431,2428,606,46137,3645,35216,202,9812,82571,19426,1009058,0,0,46145,25505,24286,1822,0,61935,202,114139,606,8500,27928,3882,10939,33278,608,0,994459,36429,7284,2907214,146936,2428,122244045,2,2,0,3645,6070,0,23237,26601301,2428,23902,0,4484,46146,6070,7284,0,93040,9712,606,202,0,8500,13357,0,3270,556150,13397,174284760
add key to account + get signer receiver,10383,57,15,4,11006,17,5,195920,0,2,5,55,26,2,49,16,12,0,1,1224,2316,231,4,2753,81,9,71,2751,2,156,35,1891,1,0,89,53,46,6,0,125,2751,212,2753,16,52,3069,31,22012,2755,0,1840,71,13,5523,284,5,45260,2,2,0,9,10,0,2770,96664,5,14067,0,5505,90,10,12,0,22670,16,2753,2751,0,16,26,0,620,1063,5836,59966336
get signer address + create new account,6322250,33717,11065,4594,172,17,0,11751504,0,0,3065,35415,11756,172,25889,10046,2222,0,1,759914,1156886,126201,2044,0,52951,3919,51237,0,2,100795,18224,1116070,850,4080,51259,30993,25376,171,680,85121,0,133151,0,8006,32182,183623,13801,684,2,850,1125192,54129,10892,3366723,192215,3234,0,2,2,0,3919,7830,170,189,27923797,3914,183619,680,1,51260,11400,6132,340,0,8176,0,0,0,10046,19916,0,0,672214,534,385480408
get account and get storage used + load and save long string on signers address,10375,56,17,4,16139,17,0,4072976,0,0,5,55,26,2,49,16,12,0,1,1218,2210,231,4,0,81,9,69,0,47505,156,35,1890,0,0,89,53,46,1,0,124,47503,212,0,16,52,63648,31,32278,95008,0,1841,72,14,5515,287,4,0,2,2,0,9,10,0,19,901920,4,269791,0,1,90,10,12,0,129096,16,0,0,0,16,25,0,0,1063,111167,320497840
get public account + reference tx,10297,56,15,4,12646,17,0,11960144,0,0,5,55,26,2,49,16,12,0,1,1202,2246,231,4,0,81,9,67,0,2,155,34,1885,0,0,89,53,46,1,0,121,0,211,0,16,52,186883,31,25292,2,0,1828,69,12,5472,283,4,0,2,2,0,9,10,0,19,46329,4,199523,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1051,12668,72232240
transfer tokens,10404,56,26385,4,65928,17,6,281288,8790,2,5,54,26,2,49,17,9,0,1,1233,2167,231,4,4397,81,9,72,4395,17582,157,34,1884,2,0,89,53,46,7,0,126,43950,213,4397,16,50,30772,29,105485,8794,0,1844,73,14,5533,285,5,0,2,1,13185,9,11,0,105499,504315,6,92296,0,35163,90,10,12,0,281336,16,8792,8790,8790,16,27,0,0,1069,30789,326721512
load and save long string on signers address,10298,54,16,4,2,17,0,1927368,0,0,5,54,26,2,49,16,9,0,1,1208,2210,231,4,0,81,9,68,0,30117,156,35,1875,0,0,89,53,46,1,0,122,30115,212,0,16,50,30122,29,4,60232,0,1829,71,14,5474,281,4,0,2,1,0,9,10,0,19,588855,4,150576,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1055,60254,122712232
get account and get balance + convert int to string and concatenate it,2434495,11234,3985,1057,650,3824,486,1552768,81,162,815,12367,4643,83,10741,3985,579,0,1,283980,787889,51828,976,243,19926,1548,17322,81,2,36929,8216,438800,81,810,20258,11555,10333,730,324,29770,81,50755,243,3499,12283,21743,4972,1543,245,405,437289,17890,3900,1292661,68243,1219,0,2,2,0,1548,2602,81,2773,11291744,1381,43395,324,487,20259,3169,2928,162,5832,3904,243,81,0,3823,6262,0,0,250699,47062,43580600
reference tx,10225,54,14,4,2,17,0,20790152,0,0,5,54,26,2,49,16,9,0,1,1193,2166,231,4,0,81,9,66,0,2,155,34,1870,0,0,89,53,46,1,0,120,0,211,0,16,50,324851,29,4,2,0,1817,68,12,5434,277,4,0,2,1,0,9,10,0,19,46242,4,324847,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1044,24,264196200
borrow array from storage + get signer receiver,10532,62,14,4,5070,17,5,1133456,0,2,5,56,26,3,49,16,15,1,1,1246,2672,231,4,1269,81,9,70,1267,2,158,34,1919,2,0,89,53,46,6,0,126,2833,214,1269,16,55,12237,33,10140,2837,0,1862,71,14,5600,293,5,101790,2,3,0,9,10,0,5984,77969,6,29827,1,2537,90,10,12,0,48,16,2835,2833,0,16,29,0,20358,1082,4124,54800504
mint NFT + get public account,10312,56,16,4,42109,17,2,2326720,2091,0,5,55,26,2,49,16,12,1,1,1205,2166,231,4,0,81,9,68,0,6275,155,34,1886,0,0,89,53,46,4,0,122,0,211,0,16,52,35838,31,86311,2,0,1830,69,12,5481,284,4,113116827,2,2,0,9,10,0,10474,98710,4,82121,0,2093,90,10,12,0,50200,16,0,0,0,16,25,0,2091,1053,35859,213490304
create new account and deploy contract + get public account,2238235,9897,2968,988,1033,17,82,45008,0,0,497,10387,4454,2,10381,3460,504,0,1,252956,516889,49513,988,0,18777,1567,14338,0,2,33611,7908,410992,0,0,18785,10385,9968,165,0,25216,0,46459,0,3460,11368,873,4459,2476,84,0,405117,14832,2964,1184592,59821,988,8692,2,2,0,1567,2470,0,183,10759316,988,1408,0,1,18786,2470,2964,0,3034,3952,0,0,0,3460,5438,0,246,226726,1629,108409816
load and save long string on signers address + get account and get storage capacity,3186574,14096,4229,1408,3161,7037,2106,866512,351,702,707,14797,6344,2,14791,4930,714,0,1,359940,746099,70431,1408,1404,26757,2115,20427,351,13190,47892,11267,585252,0,0,26765,14795,14086,2809,0,35926,13539,66200,1404,4930,16198,14600,6349,7024,27431,0,576779,21132,4226,1686454,85229,1408,0,2,2,0,2115,3520,0,7039,15839537,1408,68399,0,2809,26766,3520,4224,0,28080,5632,1404,351,0,4930,7747,0,0,322579,36930,77461096
get public account,10241,54,15,4,59749,17,0,3823816,0,0,5,54,26,2,49,16,9,0,1,1196,2166,231,4,0,81,9,67,0,2,155,34,1871,0,0,89,53,46,1,0,121,0,211,0,16,50,59752,29,119498,2,0,1820,69,12,5443,279,4,0,2,1,0,9,10,0,19,46268,4,119495,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1047,59771,204569960
reference tx + get public account,10297,56,15,4,3859,17,0,7706768,0,0,5,55,26,2,49,16,12,0,1,1202,2166,231,4,0,81,9,67,0,2,155,34,1885,0,0,89,53,46,1,0,121,0,211,0,16,52,120424,31,7718,2,0,1828,69,12,5472,283,4,0,2,2,0,9,10,0,19,46328,4,124277,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1051,3881,39957920
load and save long string on signers address,10298,54,16,4,2,17,0,6080392,0,0,5,54,26,2,49,16,9,0,1,1208,2330,231,4,0,81,9,68,0,95008,156,35,1875,0,0,89,53,46,1,0,122,95006,212,0,16,50,95013,29,4,190014,0,1829,71,14,5474,281,4,0,2,1,0,9,10,0,19,1756893,4,475031,0,1,90,10,12,0,0,16,0,0,0,16,25,0,0,1055,190036,413022744
get account and get storage capacity + get signer receiver,2489805,11017,3303,1100,4956,5497,1649,57360,274,550,553,11563,4958,2,11557,3852,560,0,1,281250,571813,55031,1100,1720,20905,1653,15962,896,2,37420,8802,457279,1,0,20913,11561,11006,2198,0,28073,896,51724,1720,3852,12656,1726,4963,10460,1448,0,450652,16511,3301,1317706,66593,1101,0,2,2,0,1653,2750,0,6121,12201211,1101,5030,0,3439,20914,2750,3300,0,21960,4400,1720,896,0,3852,6054,0,0,252047,9488,46084944
add and remove key to/from account + get signer receiver,10399,57,16,4,64742,17,5,1142344,0,2,5,55,26,2,49,16,13,0,1,1227,2316,231,4,16187,81,9,72,16185,2,156,35,1892,1,0,89,53,46,6,0,126,16185,212,16187,16,52,17672,31,129484,16189,0,1843,72,13,5532,285,5,326859,2,2,0,9,10,0,16204,338500,5,83885,0,32373,90,10,12,0,108007,16,16187,16185,0,16,26,0,4437,1065,33873,333309048
load and save empty string on signers address + get account and get balance,6774103,31244,11091,2942,1810,10639,1356,1528592,226,452,2265,34407,12908,228,29881,11090,1594,0,1,790184,1461000,144193,2716,678,55451,4303,48207,226,23660,102760,22861,1220934,226,2260,56363,32145,28748,2035,904,82840,23884,141236,678,9734,34178,24344,13817,4298,47996,1130,1216817,49792,10862,3596881,189901,3394,0,2,2,0,4303,7242,226,7703,31848754,3846,119422,904,1357,56364,8824,8148,452,16272,10864,678,226,0,10638,17427,0,0,697595,58640,290711064
mint NFT + get signer address,10306,56,16,4,19044,17,2,12121424,4760,0,5,55,26,2,49,16,12,1,1,1203,2246,231,4,0,81,9,67,0,14282,155,34,1886,0,0,89,53,46,4,0,122,0,211,0,16,52,188213,31,42850,2,0,1829,68,12,5477,283,4,56708260,2,2,0,9,10,0,23819,165413,4,216769,0,4762,90,10,12,0,114256,16,0,0,0,16,25,0,4760,1052,4787,339096904
