tx,GetCode,GetBlockAtHeight,GetValue,RevokeEncodedAccountKey,ContractFunctionInvoke,function_or_loop_call,GetStorageCapacity,SetValue,ResolveLocation,GetAccountContractCode,GetCurrentBlockHeight,ValidatePublicKey,ValueExists,AddAccountKey,CreateAccount,UpdateAccountContractCode,GetProgram,GenerateUUID,SetProgram,AllocateStorageIndex,AddEncodedAccountKey,GetStorageUsed,EmitEvent,ms
7eb9daaceabfd55ca12500db45dbb18bd96e24eafed06528e178afff8fdd1b7b,0,0,3766,0,4,9,4,1379,2,0,0,0,0,0,0,0,18,0,1,0,0,4,0,7
c1b73ed7f06c514859fa25cebe10a42a842bd40877bffd2ba6e4cdc02b5cdf60,0,0,16840,0,3,208,3,8284,3,0,0,0,0,0,0,0,16,5,1,2,0,3,11,8
7dea9b0232fb79695ec84f908b3a8f557fa09ab512a431042ee4d73c42697943,0,1,17280,0,4,67,4,9839,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,8
43795b6d06baa54763ffc122407a17c9db48f0dd959a0f03473d7d131d8bd4f8,0,0,14432,0,4,68,4,6772,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,8
91e726b796d2eb244c5c6ebbf44100407bf587e6a700ab8d87db18e5ebb4ad75,0,0,17010,0,3,208,3,8458,3,0,0,0,0,0,0,0,16,5,1,2,0,3,11,7
d883343d1af5ec9232811f86706672422536b9fd374acb7fc448b38c569246fe,0,1,2846,0,3,15,3,239,2,0,1,0,0,0,0,0,14,0,1,0,0,3,1,5
23cc6c6ebffbc5b70cf58452791d4246761d47468493c6743789ac7a8d0dbcf4,0,0,13920,0,5,114,4,12288,3,0,0,6,5,6,1,0,23,6,1,6,0,4,13,10
203ded11fb1289fb63458254bdd8a3e9a2bf8c8bca3e3f28dc8b9c4f32df138e,0,0,15036,0,4,68,4,6974,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,6
c05af0df7ec07681c5f0298b7aa9fbc3ecfd456e955355cf0f3ea80a785a7100,0,1,17224,0,4,67,4,10491,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,7
da4a90a539280e77501dd068b65c415c4e53d3039dbaf823d20c0a24eed53ab4,0,0,3766,0,4,9,4,1379,2,0,0,0,0,0,0,0,18,0,1,0,0,4,0,6
cb99ff67de6388b97547a6cd0e56d7a835ce8c3c3fc581596769d082bba40395,0,0,15008,0,5,114,4,13442,3,0,0,6,5,6,1,0,23,6,1,7,0,4,13,9
f8bcb562cfa2cb619aec9e4cb52b7c9a8e11e44fd074d50c25ecb5165f5f6c6c,1,0,15132,0,5,144,5,8347,4,1,0,0,0,0,0,0,23,1,2,6,0,5,9,9
a465e6a57b778a4276bf602ec88d898d1c4a5deb1b70cf7eb8c8d63ee357fab0,0,0,14938,0,4,68,4,6962,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,7
b82d4eac50dce96ccff3c44c08194c2ee86bda49695e5c9523666d8e2f1f9398,0,0,17742,0,3,208,3,9506,3,0,0,0,0,0,0,0,16,5,1,2,0,3,11,7
6feee6af96b176b1ecad58ba49c069fadbb4c31f5fc4eca55c14197a61e2eb9d,0,1,17821,0,4,67,4,10989,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,7
c5980d8867541ea478be1c78923e91a0d2a7939a3e207f7a9a24a7c12b1f4b1b,0,0,14340,0,4,68,4,6544,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,6
d586318697e13d0aafbfdcafd68b65287a0517a52d533113d21479b545d21e2c,2,0,7650,0,6,114,6,2796,14,2,0,0,0,0,0,0,40,2,3,2,0,6,9,12
24b9ec574931d0932d532bb446a03e4aa44888e31e5505f43bcc49eddfb6834d,0,1,17174,0,4,67,4,10713,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,13
e1aa5832b8bd370e91a578f3474a21af77aa5b4750e8fba0c03d6a15a11a040e,0,0,13653,0,4,68,4,6095,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,9
f6e45a676e7452454c2ddae9d7dd141aab323a12b8f99117bf91a64ca6823ebf,0,0,2294,0,3,9,3,0,1,0,0,0,0,0,0,0,15,0,1,0,0,3,0,4
023638576370030a1f30393c5ff7be8200cacc401d7f4ee2a2d915acb909c1a2,0,0,2293,0,3,9,3,0,1,0,0,0,0,0,0,0,15,0,1,0,0,3,0,5
1f212eb7ecfb0907f9a51956fe98a29ae3872c4eb3823aa07ada1b903b5c2a0e,0,1,17385,0,4,67,4,10980,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,8
3bcf836d6e9dcfcf5dd161f630e7c6275e07bcadb794d68ef7eedd066742641e,0,0,3766,0,4,9,4,1379,2,0,0,0,0,0,0,0,18,0,1,0,0,4,0,7
a9dd55112aac6b74a2e2689628aaf4d9b5813451ced8fe83cd35753b6dac1f36,0,0,13362,0,4,68,4,5362,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,7
40b9305d03402f315d64ad772f409a30be0aa6954a43af0f17ae5159faa1e8fb,0,0,1777,0,3,25,3,352,2,0,0,0,0,0,0,0,13,1,1,0,0,3,1,5
84af078b5ece999440b501ae783c280cd5bfef0fa41f39e6065cad1ae9a61374,0,0,17069,0,3,208,3,8793,3,0,0,0,0,0,0,0,16,5,1,2,0,3,11,8
1f902727e7be19f93ce4fe6fac53cecdabcf73c0eeaad1b186993b3d54fa87b6,0,0,13921,0,4,68,4,6601,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,7
ee7d5b10012ce9cdb32af214560943f5b17279a8ba2d10517a3012403bacbf6e,0,0,5366,0,3,50,3,4647,3,0,0,0,0,0,0,0,18,3,1,5,0,3,1,6
f4e79aa6de5f838bcdbd1950c40c1232318a5aea5c0d45ed69c44729182c5472,0,0,12700,0,4,68,4,5736,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,6
5a3fd1dc4cff5402f2c4b5c6595357d83659e32516247342f3f466c9262bdde3,0,0,5219,0,3,37,3,458,2,0,0,0,0,0,0,0,16,1,1,0,0,3,3,5
58036f6b1808cbd8e9ad5e48ec3cd857e07d2308519ff158f0c499fbc33ef48f,0,0,16128,0,3,208,3,8616,3,0,0,0,0,0,0,0,16,5,1,2,0,3,11,7
f8ec9315f517e6aea1316ff3a3cd764f06180dec7d3accf27e612ad48f7172b2,0,0,3766,0,4,9,4,1379,2,0,0,0,0,0,0,0,18,0,1,0,0,4,0,5
8b7284e2858a518a92239b4349b5328db8c0707b9a137c8e69bdaf2192ac22f6,0,1,2846,0,3,15,3,239,2,0,1,0,0,0,0,0,14,0,1,0,0,3,1,5
5b1d9e5c5a84d4278e28994cded7d6d9fa11a360fc94d451ced03bad8e3859b2,0,1,17710,0,4,67,4,11167,3,0,1,0,0,0,0,0,19,2,1,5,0,4,2,6
26b0e63137e8b4a07e3dbfaf7b3eeeed7ee7ae7f58109a5dcd03bfb1e20f2536,0,1,17319,0,4,67,4,10586,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,7
10cf91540a2e70783bacd9f7137813aef553e2262241748d379933396148e62d,0,1,16648,0,4,67,4,9439,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,6
b67d8e1d9551bae6a1c2dfb79f77b17198dc5a6eceb0cbf2375f772a3da71705,0,0,13648,0,4,68,4,6096,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,7
3b9ee5a0d5e8e39ff73a075e6ecd347be998bc0ff4ad7417a3cea32fe1d0e8e7,0,1,17660,0,4,67,4,11129,3,0,1,0,0,0,0,0,19,2,1,5,0,4,2,7
485de040de4a7296efe32de0c961caeb0be5de85a35b548053fb96893b89ab96,0,1,16643,0,4,67,4,9910,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,6
16b25c95d64417f12527e7a0571a3c6ff79730036b4cf3f942e3763a4c05bf99,0,0,6527,0,4,261,4,2010,7,0,0,0,0,0,0,0,27,1,1,8,0,4,4,10
c7408157b1fc6792dbe714f4e5c305455bdbd647674ee6857c1cf599cdd0c382,0,0,3766,0,4,9,4,1379,2,0,0,0,0,0,0,0,18,0,1,0,0,4,0,12
bc61d8eee385ca778e55857cf2c7ece278c250d8a3b154cfa94ab4d5e4fc4c1d,0,0,3610,0,4,56,4,895,4,0,0,0,1,0,0,0,24,1,1,2,0,4,1,13
4ca6becce856634b8d9adfa1b255391cc6d18bdb67e1d0f15ede0f26b3b55d62,0,1,2846,0,3,15,3,239,2,0,1,0,0,0,0,0,14,0,1,0,0,3,1,6
2b1bb2002a202bdd75bad5ab015c315dcdc5c41c8c5c50fa78706070c986fcee,0,1,2841,0,3,15,3,238,2,0,1,0,0,0,0,0,14,0,1,0,0,3,1,6
65a4faff11f163855efe2fa5a5c372326347ea4b336bcb6c0313e357f7f5ec13,0,0,44986,0,3,823,3,26896,3,0,0,0,0,0,0,0,16,20,1,8,0,3,44,11
420b4407e03e52d2cbb925625a929b2efbf8aa1480ca7f4ccf6939ddd86bcd07,0,1,2841,0,3,15,3,238,2,0,1,0,0,0,0,0,14,0,1,0,0,3,1,5
b6d423613d16d42f30f95743ec34625ed30185bf3e143866590f3a665c6f9187,0,0,17392,0,3,208,3,9004,3,0,0,0,0,0,0,0,16,5,1,2,0,3,11,7
8aa8a7ba3cb11a432345b2375e27eb19546abb8be721252c37d043f9d4505135,0,1,17527,0,4,67,4,10661,3,0,1,0,0,0,0,0,19,2,1,5,0,4,2,7
3069000fe686383affdbefcd88da480f382a4450ce46024252c57582c2d6f36f,0,0,3807,0,4,29,4,100,4,0,0,0,0,0,0,0,23,0,1,0,0,4,1,6
cc36c8a659b9641c7c1609b9ed2443bcb9cf0822f771241cfee1bca20a93201f,0,0,14186,0,4,68,4,7070,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,6
48521f527ca42d70efeb7e9a14adbfdf13ab624244caa7837f1036c1e100c8b9,0,0,3834,0,4,29,4,127,4,0,0,0,0,0,0,0,23,0,1,0,0,4,1,6
f953e33a7a256c1c4bcc7163de47ccad2acf0678ce3cdeea20aee6c2e2ac120f,0,0,3766,0,4,9,4,1379,2,0,0,0,0,0,0,0,18,0,1,0,0,4,0,5
d741c77f4a7291622cde8e63c88460a7de62ae5ed27da4fd2ae71226a7dcf406,0,0,3861,0,4,29,4,154,4,0,0,0,0,0,0,0,23,0,1,0,0,4,1,6
cad0727a67eefbfbac04a7ba642c2734340b7d5008df7c23f17f85ba1538627e,0,1,17211,0,4,67,4,10806,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,7
3d2b340f7a65c2f7f0913c5f27816ecb5bd3de6c710a5c26e5fc3d4e2b4174bf,0,1,2846,0,3,15,3,239,2,0,1,0,0,0,0,0,14,0,1,0,0,3,1,5
8d3de7f2f1689bc8c5a662e16ec09a7693631aa422e63261fc7a20e751f084ac,0,1,2841,0,3,15,3,238,2,0,1,0,0,0,0,0,14,0,1,0,0,3,1,5
9c3b3b291aae7f7e825df5660f5f66ab6bcbf6bd1773a90aec99cce99ec64620,0,0,16113,0,3,208,3,7785,3,0,0,0,0,0,0,0,16,5,1,2,0,3,11,7
82ca103f8eb500c1ff8fc38be59b0294ba555701e11e474d874237e8776a1b61,0,0,13246,0,4,68,4,6130,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,8
9ed6e76054d9d971320442fab91e94429026b316c0252a747b0e8dafae4b81d7,0,0,2975,0,4,34,4,1022,2,0,0,0,0,0,0,0,16,1,1,2,0,4,2,7
d1172d8951c3ca336d42337794603435a0cb5d8fcb1bb915f4cdc0656eebe175,0,0,3766,0,4,9,4,1379,2,0,0,0,0,0,0,0,18,0,1,0,0,4,0,5
4e79d7ebed1d7dc9bb73234f79d02a761bdc364883e2a1b3f6aa53252de7b220,0,0,3888,0,4,29,4,181,4,0,0,0,0,0,0,0,23,0,1,0,0,4,1,13
e549e08245f8d35021af4b368f70cd4de39da1a5b1e2a698ef134c5cea94c1fe,0,1,18447,0,4,67,4,11072,3,0,1,0,0,0,0,0,19,2,1,5,0,4,2,13
41d252dc66ad72f1f0db6cf196fa7623d382dc6e27bc68ba91e11213c7dcb963,0,1,18004,0,4,67,4,11271,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,8
088785510e30fe3de0526a9f541f8cc7f18d0823df7b07f7ae60f38ec766cd8d,0,0,15459,0,3,208,3,7469,3,0,0,0,0,0,0,0,16,5,1,2,0,3,11,7
8aeeacc9ec77b03fd4188da5f9aded73c3b317d60c41350570ae9d1eb200addd,0,1,2841,0,3,15,3,238,2,0,1,0,0,0,0,0,14,0,1,0,0,3,1,5
3657609f1cc08e589bdd154736335fc1e66f9b35f1782f391d213bad64ae1d51,0,1,2841,0,3,15,3,238,2,0,1,0,0,0,0,0,14,0,1,0,0,3,1,5
5164e72c62cea8a8aba515ffc9bcbc7708ce1843f229be2c6dae9623b33cc8ec,0,0,12471,0,4,69,4,8357,3,0,0,0,0,0,0,0,19,1,1,3,0,4,3,8
f0bc025edf00c55b0ab4c0988d43a9c7ba9148e6ebc59afc2623c56ed220e4b8,0,0,13740,0,4,68,4,6340,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,7
11d1d7d17eba064686c3cbe8970e03a31c4c7133e9808b2665612ea2eed032e3,0,1,16190,0,4,67,4,9933,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,7
c343d5301421ae20e27e4309bf778cf4594947114e2ef2961f483eedcdb2bdaa,0,0,6519,0,4,261,4,2010,7,0,0,0,0,0,0,0,27,1,1,8,0,4,4,9
2ba3ceed5bfed69bb17195fa97f05a4ce897803baeb39e33207048d50a6f6047,0,1,19132,0,4,67,4,11835,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,7
3cf49654a265b30cc2ee7a3cd9f8c6702cf5b71432c2bce3ad5f27255529e40a,0,0,15259,0,4,68,4,7169,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,6
6d28ab8388a3a4efa6fbc2145d20caf4b06a57d7115ecf1dfb7878fd21f00017,0,0,2294,0,3,9,3,0,1,0,0,0,0,0,0,0,15,0,1,0,0,3,0,4
f236e4a58a7436e73200a21f84ca6803a6793c288929d544598d830f325e6863,0,0,2293,0,3,9,3,0,1,0,0,0,0,0,0,0,15,0,1,0,0,3,0,4
91629aa9706200046f5240f8080cf1c194bb94348807959b2501545aca816492,0,0,13743,0,4,68,4,6168,3,0,0,0,0,0,0,0,19,1,1,3,0,4,3,7
21f473bc86223a7f514970e1c6b5e33f188c91743ef800d824334ab9ae4466aa,0,0,34366,0,3,618,3,20461,3,0,0,0,0,0,0,0,16,15,1,6,0,3,33,9
40f8f364eb8e716fc29ba4a8ba3007bbd3e54621acd78fce613df9b13d21929b,0,0,3766,0,4,9,4,1379,2,0,0,0,0,0,0,0,18,0,1,0,0,4,0,6
c0cde9f24b8324daa17f082da81837de30b1a68ce473d7b862813a3e9a3c81eb,0,0,16134,0,3,208,3,8144,3,0,0,0,0,0,0,0,16,5,1,2,0,3,11,7
6546b314d004a800c3a55497d80da55d1c2454c7754b245973a3f11859fec39f,0,0,1777,0,3,25,3,352,2,0,0,0,0,0,0,0,13,1,1,0,0,3,1,4
f5eaf4ff5e4fb8d0f8bd01f7fb0d722dc14b360530014688e3a2b3f95d6c7e33,0,0,16324,0,3,208,3,8539,3,0,0,0,0,0,0,0,16,5,1,2,0,3,11,7
e122883711aa834677e599e15c45921432311f92c138d67a78be09797e020b48,0,0,14616,0,4,68,4,7021,3,0,0,0,0,0,0,0,19,1,1,3,0,4,3,7
85e2f8c528c25707ebadb813ad4f9dd98aeec64f0792c0b2340eb431925f0e4c,0,0,4860,0,3,50,3,4075,3,0,0,0,0,0,0,0,18,3,1,4,0,3,1,5
88ce791dc87f445447b0756ae362aaad980390e06ccd24aedb334b8bdde2350f,0,0,11839,0,4,69,4,7725,3,0,0,0,0,0,0,0,19,1,1,3,0,4,3,6
f0830aacec0d669bbc7a56c727d7f30c40dc1e572e204237f0001bac63a74856,0,1,16908,0,4,67,4,10042,3,0,1,0,0,0,0,0,19,2,1,5,0,4,2,7
ab84d1e4b620dd974275e13a97a1f572f8646c14ddfc3b13253acc483309867c,0,1,17325,0,4,67,4,10552,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,7
2a8cec97110a90ba7b3247c799ac767e62eb53488f5e2c3ac176fce60da2bf43,0,0,5435,0,3,37,3,458,2,0,0,0,0,0,0,0,16,1,1,0,0,3,3,5
25753a41da2b144b7dfcc2582daa8e24771c12dfaf48d8c2def9023d89a8afe5,0,0,30291,0,6,198,6,17251,3,0,0,0,0,0,0,0,25,3,1,6,0,6,9,10
4ee6b5009bcf12aa1c03ffec8585624e909f35af89a71d0cd8a2f587afcd8875,0,0,3766,0,4,9,4,1379,2,0,0,0,0,0,0,0,18,0,1,0,0,4,0,5
fa2f9ea987729ac359c47a70e8be310bd0204696b3eaec3f0e1fa6cec892e815,0,0,13748,0,4,68,4,6174,3,0,0,0,0,0,0,0,19,1,1,3,0,4,3,6
03aa584e9d724cd284cec606c351181e5a5da2971236f5138eee1898d522e8ef,0,0,17327,0,3,208,3,8915,3,0,0,0,0,0,0,0,16,5,1,2,0,3,11,7
7e11fdf6887dab40ca8aa10612ebcedbe3391b7593216d12125a8283b13657ea,0,1,16960,0,4,67,4,9751,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,7
e28e2b727748d61b5df8eb6f7659298e50556d5ec923af6fe12fb940fde3ac83,0,1,17099,0,4,67,4,10774,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,9
5c43cc70818eff2d3dd2ef161664bf7e20005713a86f44cf6cbaa39d927c6da4,0,0,3766,0,4,9,4,1379,2,0,0,0,0,0,0,0,18,0,1,0,0,4,0,4
fad095dc3742a272b3edd787e6efb9d282469e386870e8e12b3d6cf943dc5747,0,1,16863,0,4,67,4,9651,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,8
fd4e7914759cf0038c14eee79c0ced31e284ae9ab266d387bf81562f77f46631,0,1,16903,0,4,67,4,10294,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,7
a45c562c5bb7c17090eeea4e4c8a4751a0c6167be153c481885577b31abe88c2,0,0,13848,0,4,68,4,6352,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,6
080625bf1d618f10fe8458cb9830b9dde7ab83478063d2c9b62c7541bb4c9fbf,0,1,17439,0,4,67,4,10706,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,6
120f0d36ca41678d1b3776d5a504fe87342f16dccbab62254d93f8d8fd1ae214,0,1,2861,0,3,15,3,239,2,0,1,0,0,0,0,0,14,0,1,0,0,3,1,4
19c9398a5c06cb5a6c08be93823f1954cdec7119e04642540c3f9c68caff6b21,0,0,16175,0,3,208,3,8099,3,0,0,0,0,0,0,0,16,5,1,2,0,3,11,7
ed7b4ee1e96dc3a914f40b2dd3631d0b73fe2eeb1a78d856d5b22cb4893bbf82,0,1,16973,0,4,67,4,10041,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,7
fd95b9676f36815081d83be52524bcde74c18e58f9e5c4aa35bdd671fe6d9f75,0,1,2861,0,3,15,3,239,2,0,1,0,0,0,0,0,14,0,1,0,0,3,1,4
ba0f863a029c436f206193c8cfaea653a0029b7a2aa585e6d44e1dd2a4fb9fa0,0,1,2861,0,3,15,3,239,2,0,1,0,0,0,0,0,14,0,1,0,0,3,1,6
7dba1348d0a5ad7d635188697619f4d0b8ed5836f7abee24e5e18ffdf75da4ab,0,0,12683,0,4,68,4,5103,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,7
f585b1e39016dd7134f859bb90c59cc7d7025741fa0c12f425d130909c8a7abb,0,0,13652,0,4,68,4,6208,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,6
bd8bf075b8651d2862e0f2399b0aa8d8ca7533782885d7845705566386b7ecc5,0,0,3766,0,4,9,4,1379,2,0,0,0,0,0,0,0,18,0,1,0,0,4,0,5
16b39d75d336f4b223d60b96709cf8a951df65c5c3c2e17770665ae2c67f87df,0,0,12051,0,4,68,4,4391,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,6
a9dc2813ce66deb21d9de5acb1905e2d5766b783f58b47a5bc8a054f53130852,0,0,3766,0,4,9,4,1379,2,0,0,0,0,0,0,0,18,0,1,0,0,4,0,5
0ce619232a8de8f49038822eba208bf0450df1aecb6486e73e36c9c82472c1de,0,1,17311,0,4,67,4,10099,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,6
77103d4317ee2d3458d92e0fe816123cad7563b1c8633b59d100b3922c311b67,0,0,13543,0,4,68,4,5635,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,7
6138aba389fd1f9b60ba0b3231a87773c4b4bc3325ee9e3e85ecc8f5c186dd58,0,1,17195,0,4,67,4,10082,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,7
72f6f532654f7507e7a87489026a4dc4d4948e9af6f38a74ad016c9b459611d5,0,0,2293,0,3,9,3,0,1,0,0,0,0,0,0,0,15,0,1,0,0,3,0,4
aa91efbc02c379ccfa423e7696e94ab42a554cdcbe8eb2e4f19af95ee334484e,0,0,2294,0,3,9,3,0,1,0,0,0,0,0,0,0,15,0,1,0,0,3,0,6
9788122a933770c78bdbc4246ebe9324d352cf5b085b13363d6dde45e611f207,0,0,3766,0,4,9,4,1379,2,0,0,0,0,0,0,0,18,0,1,0,0,4,0,5
02427b85996b1036c2b970c521d995a8d2910bf0721407df334693a207fa3b41,0,0,19274,0,5,133,5,9986,3,0,0,0,0,0,0,0,22,2,1,4,0,5,6,8
901c10de17668374586db0ca35d93441d8a3803a9cded88f59a146fc33160275,0,1,18228,0,4,67,4,10963,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,7
994cc8700acd87a704ff9640539d8bb9d86216ecfff305561b89bb5282927ca8,0,0,13928,0,5,114,4,12296,3,0,0,6,5,6,1,0,23,6,1,6,0,4,13,8
80e39b2202a67b6fca2e627695e0e710054dde62d26a1fcf55b508456ee4dc1c,0,0,16162,0,3,208,3,8650,3,0,0,0,0,0,0,0,16,5,1,2,0,3,11,10
107845c7521b838dd0b087eecd3fbce7a41ec1739da1370b8ee6bf71ed26e0ed,0,1,16977,0,4,67,4,10380,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,9
56e36fa8de0b20ec873cf89ba6d98f356a62fb1dada01a2a45a83fc0b9d304cb,0,1,2861,0,3,15,3,239,2,0,1,0,0,0,0,0,14,0,1,0,0,3,1,5
d5f646cfd95cad357bf0e0c1317f7ab54dd66ba9b3177b01fcfd9e40cc86f70d,0,1,17115,0,4,67,4,10382,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,7
96fc77547adb0b0d33725523d1b9687d12b9071163e4c4d6d97d4363ee56c021,0,0,16204,0,3,208,3,8016,3,0,0,0,0,0,0,0,16,5,1,2,0,3,11,7
f3708381b8e633922191e09bb136fe9fbaaeb0c7b44ea8ba2fd5b57175c0a3b5,0,0,3766,0,4,9,4,1379,2,0,0,0,0,0,0,0,18,0,1,0,0,4,0,5
ee243f3bc918f3821c87f4c9ad81d886a5f55d0dc752f1294b4de5af1de8287c,0,1,17361,0,4,67,4,10244,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,7
68cb9c26ae16231d719b862adc011b92b7fb96ba6abda370dbf5169a358e53dd,0,0,13246,0,4,68,4,5326,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,6
48adcb73b8f95f773d4c44084dfd6c9a592d58ea01dee75518b350fc03e1d0c9,1,0,2136,0,4,14,4,325,2,1,0,0,1,0,0,0,16,1,2,2,0,4,0,9
2050b46d0c903fd469049fb56d04741a2d59bd89dc9649201f3b2152e37307c4,0,0,16455,0,3,208,3,8171,3,0,0,0,0,0,0,0,16,5,1,2,0,3,11,6
e0f1f55bf36733a35fed700f688a203859310aad1d8cad5385810f48b1a035ff,0,0,13726,0,4,68,4,6242,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,7
f4b4daf6a01ad1fce601d9cf7b3c7adbf6d63c57b17adf4a4582d3df3e84004d,0,0,3766,0,4,9,4,1379,2,0,0,0,0,0,0,0,18,0,1,0,0,4,0,5
21ea3b6462c2444414e0a7f5e7405929b5a267a35a19f581c46b06548b77a5d6,0,1,17756,0,4,67,4,10751,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,7
c5596690101b33c283f75c8f06583ecb3135c103f3e1a38b22f13694526f90bf,0,0,3024,0,5,26,4,1071,2,0,0,3,6,3,1,0,21,4,1,2,0,4,9,7
42281672c5e95a943981197093de26b06f8c568f71d76e6fa7fe9879aefe4b3c,0,0,17075,0,3,208,3,8663,3,0,0,0,0,0,0,0,16,5,1,2,0,3,11,9
7ab9dba7b8ac8b0703705ee1921fd6fa44dd4673eb2cc1dc7bd87064ca73d765,0,0,350047,0,4,29,4,3908,2,0,0,0,0,0,0,0,17,0,1,2,0,4,2,38
7b05a0dd4002f750c810a0806be48eb7c63d5d6f51b46126c5d03381b6b5a7ef,0,0,13505,0,4,68,4,6185,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,8
5ce6dcd15dfd072dac1073e00db205903a97dc4273043bd56c0049d965684828,0,1,19117,0,4,67,4,11918,3,0,1,0,0,0,0,0,19,2,1,5,0,4,2,10
7631917287353a3d75231c6e02ace88108f4f21b3f67a6cbabb96c9a0c53edfc,0,0,13909,0,4,68,4,6465,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,9
a306d0fefb872f1c5ac810f2bf66ebb1d6ed1c93543f3fb2c0ab7ca0d8c850fb,0,0,16200,0,3,208,3,7872,3,0,0,0,0,0,0,0,16,5,1,2,0,3,11,8
9e0ce8a4f01c2ca6a0b492138fb2598bf5660ceeb0433e46873bbe34d436864e,0,1,17137,0,4,67,4,9925,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,8
8d530215ceec4bbb83205d1172ddf99d03cc33bd719fc61781fd45829c568f67,0,0,3766,0,4,9,4,1379,2,0,0,0,0,0,0,0,18,0,1,0,0,4,0,6
78370f11925a5c86f4ea744b23004b6164825f9aca91ae5d520b0c04f60612f5,0,0,14379,0,4,68,4,6799,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,7
76813d900ecede0f0f4430274c6c44a5dbae9a36abf88dd2eefe97a4b2a5b003,0,1,17256,0,4,67,4,10659,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,7
4269634dd710501e45c9b2cb7aff62f5d5bbd95a10dfb6458b05d4b0dc529b61,0,1,17955,0,4,67,4,11412,3,0,1,0,0,0,0,0,19,2,1,5,0,4,2,7
f074adf95f15736c0053371eb55ddb8496f6893fabf825fab66ff9b5dfd8234a,0,0,13239,0,4,68,4,5851,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,7
f867055c5e9e3162929a865e48f37035042609117942adbfa843090d37bcc4b5,0,0,15635,0,3,208,3,7767,3,0,0,0,0,0,0,0,16,5,1,2,0,3,11,7
8396a46ee2ee917681fa7d14faf4aefac8026fe9a2a8980c3ab7b59aa3eb96a0,0,0,15869,0,4,68,4,7861,3,0,0,0,0,0,0,0,19,1,1,2,0,4,3,7
73ddfcfa12abce51264200665dc9fc946962bb8ded0e5e894466621661b07af6,3,0,4872,0,4,51,4,1274,12,3,0,0,7,0,0,0,29,3,4,3,0,4,1,39
ffce628a69606006b4f5040fc5bc1f900e4048e8f93aca70863f2a3ad340c714,0,0,1391,0,3,2,3,0,0,0,0,0,0,0,0,0,9,0,1,0,0,3,0,4
d7e07d698a1336323c7e0d8e812165fc3414003a034cfa8e098bda4765e6bdd8,0,1,17192,0,4,67,4,10260,3,0,1,0,0,0,0,0,19,2,1,4,0,4,2,9
